Explained node,Nodes with nonzero weights,Node weights,Edges with nonzero weights,Edge weights
2924,"[77, 193, 217, 235, 547, 642, 705, 715, 778, 792, 1013, 1022, 1331, 1341, 1362, 1363, 1369, 1374, 1399, 1400, 1401, 1402, 1408, 1409, 1441, 1479, 1482, 1523, 1655, 1858, 1859, 1883, 1885, 1924, 1943, 1956, 1960, 1971, 1972, 1980, 2002, 2003, 2004, 2048, 2079, 2099, 2118, 2122, 2128, 2135, 2150, 2167, 2275, 2285, 2286, 2288, 2300, 2387, 2410, 2434, 2435, 2488, 2521, 2560, 2602, 2629, 2631, 2649, 2668, 2725, 2730, 2736, 2737, 2742, 2793, 2924, 2928, 2943, 2970, 3020, 3062, 3081, 3118, 3122, 3131, 3144, 3164, 3181, 3236, 3304, 3487, 3509, 3565, 3606, 3646, 3762, 4008]","[0.2899315655231476, 0.6951614618301392, 0.32891109585762024, 0.23106741905212402, 0.2936260402202606, 0.250210702419281, 0.2673567831516266, 0.30099180340766907, 0.3158244788646698, 0.26861152052879333, 0.2814660370349884, 0.2696797847747803, 0.25571802258491516, 0.5353733897209167, 0.257283091545105, 0.27473869919776917, 0.2728462517261505, 0.2332642823457718, 0.7095305323600769, 0.28272685408592224, 0.285226047039032, 0.266360342502594, 0.2518053650856018, 0.762488842010498, 0.2628439664840698, 0.2665185034275055, 0.2750423848628998, 0.2529110312461853, 0.299717515707016, 0.24563010036945343, 0.29270491003990173, 0.2687681317329407, 0.2547301948070526, 0.6070019602775574, 0.7409220933914185, 0.29639172554016113, 0.30074238777160645, 0.2650235593318939, 0.27303171157836914, 0.26655662059783936, 0.26706060767173767, 0.273891806602478, 0.2654606103897095, 0.261444628238678, 0.2813069224357605, 0.2861478626728058, 0.2603607475757599, 0.26429834961891174, 0.2663353383541107, 0.26792198419570923, 0.7200451493263245, 0.26388019323349, 0.3081131875514984, 0.6933577060699463, 0.6947603225708008, 0.25777581334114075, 0.27042606472969055, 0.2621701657772064, 0.2971177399158478, 0.28979310393333435, 0.5435988903045654, 0.29298046231269836, 0.28277310729026794, 0.28953009843826294, 0.2529006004333496, 0.3707815706729889, 0.258649617433548, 0.29905375838279724, 0.2550574243068695, 0.29910510778427124, 0.28312939405441284, 0.2719649076461792, 0.2789696455001831, 0.27114251255989075, 0.26718878746032715, 0.7141876220703125, 0.28437161445617676, 0.7430245876312256, 0.2606881260871887, 0.27381864190101624, 0.2615242004394531, 0.24890422821044922, 0.2848329246044159, 0.27780330181121826, 0.2582874000072479, 0.23745569586753845, 0.29002484679222107, 0.2503385543823242, 0.32408958673477173, 0.2715897262096405, 0.3007568120956421, 0.2961789071559906, 0.2654915750026703, 0.26941338181495667, 0.24709837138652802, 0.2576517164707184, 0.2839149832725525]","[180, 493, 501, 518, 589, 621, 1279, 1456, 1546, 1574, 1672, 1688, 2023, 2101, 2568, 2590, 2592, 2660, 2692, 2713, 2719, 2783, 2784, 2785, 2791, 2798, 2802, 2830, 2832, 2920, 3029, 3041, 3149, 3347, 3785, 3788, 3842, 3845, 3930, 3976, 3998, 4009, 4030, 4044, 4060, 4114, 4140, 4141, 4150, 4151, 4248, 4327, 4378, 4430, 4434, 4445, 4452, 4485, 4527, 4805, 4816, 4827, 4832, 4843, 4918, 4922, 4923, 5114, 5160, 5234, 5240, 5353, 5412, 5471, 5472, 5535, 5568, 5572, 5599, 5626, 5716, 5729, 5742, 5745, 5754, 5814, 5958, 5959, 5960, 5961, 5962, 5963, 5964, 5968, 6001, 6041, 6088, 6089, 6127, 6148, 6191, 6197, 6216, 6240, 6284, 6310, 6381, 6456, 6580, 6603, 6659, 6698, 6728, 6839, 7035]","[0.24062751233577728, 0.2445070892572403, 0.769472062587738, 0.707125186920166, 0.7625159025192261, 0.2478579878807068, 0.2419385015964508, 0.24465079605579376, 0.24411632120609283, 0.24158500134944916, 0.2425074428319931, 0.24588486552238464, 0.24574068188667297, 0.25331029295921326, 0.2446402907371521, 0.7316722273826599, 0.23946432769298553, 0.24762430787086487, 0.2475503534078598, 0.24339038133621216, 0.2425481081008911, 0.7569077014923096, 0.24651309847831726, 0.7299931049346924, 0.23851139843463898, 0.24612784385681152, 0.24181966483592987, 0.2470727413892746, 0.7533453106880188, 0.23882745206356049, 0.23305974900722504, 0.24444222450256348, 0.2409040331840515, 0.24382591247558594, 0.24582405388355255, 0.2454991340637207, 0.2361801266670227, 0.24428719282150269, 0.7552846074104309, 0.7241692543029785, 0.24079084396362305, 0.2402169406414032, 0.23929132521152496, 0.23667682707309723, 0.2474568784236908, 0.24027955532073975, 0.24620236456394196, 0.24201273918151855, 0.24338442087173462, 0.23510229587554932, 0.24124200642108917, 0.24687974154949188, 0.24585704505443573, 0.24522672593593597, 0.2456236630678177, 0.24345310032367706, 0.24044498801231384, 0.7284033894538879, 0.24470721185207367, 0.754631757736206, 0.7585071325302124, 0.23810578882694244, 0.7232557535171509, 0.24171239137649536, 0.2589099109172821, 0.24858877062797546, 0.7233734726905823, 0.24356874823570251, 0.241780623793602, 0.2430511713027954, 0.7583357691764832, 0.24133628606796265, 0.23685982823371887, 0.24917232990264893, 0.24502170085906982, 0.24293968081474304, 0.7589492201805115, 0.24519427120685577, 0.2468682825565338, 0.24317394196987152, 0.2424951046705246, 0.2390691041946411, 0.33352750539779663, 0.24033360183238983, 0.23579131066799164, 0.24231572449207306, 0.7460256814956665, 0.7725663185119629, 0.7654385566711426, 0.24710097908973694, 0.2415301501750946, 0.7754940390586853, 0.756655752658844, 0.23578214645385742, 0.7507593631744385, 0.2378595471382141, 0.24242614209651947, 0.2474871277809143, 0.23922201991081238, 0.27009838819503784, 0.23614948987960815, 0.23805579543113708, 0.24223309755325317, 0.24222208559513092, 0.23515066504478455, 0.24113745987415314, 0.7640053033828735, 0.24123939871788025, 0.23579420149326324, 0.23844555020332336, 0.25431525707244873, 0.24264386296272278, 0.24689693748950958, 0.24322417378425598, 0.24546797573566437]"
2925,"[2925, 3134, 3135]","[0.6593011617660522, 0.2658088505268097, 0.5970587730407715]","[5965, 6227, 6229]","[0.7764027714729309, 0.7614531517028809, 0.7311052680015564]"
2926,"[705, 1374, 1377, 1475, 1694, 1796, 1946, 1947, 2046, 2047, 2048, 2073, 2095, 2096, 2179, 2300, 2410, 2449, 2926]","[0.2929832637310028, 0.2683303952217102, 0.26768696308135986, 0.2891772985458374, 0.27907684445381165, 0.269998162984848, 0.3630736172199249, 0.27907663583755493, 0.6496308445930481, 0.7548611164093018, 0.45730674266815186, 0.4170311391353607, 0.63239985704422, 0.3263048827648163, 0.2823697626590729, 0.27239903807640076, 0.2702760100364685, 0.2450428009033203, 0.7443627715110779]","[1556, 2720, 2726, 3006, 3415, 3416, 3600, 3981, 3984, 4241, 4242, 4246, 4254, 4312, 4361, 4364, 4366, 4556, 4895, 5169, 5288, 5966, 5967]","[0.21665428578853607, 0.7829781174659729, 0.219140887260437, 0.2203254997730255, 0.22361764311790466, 0.22347338497638702, 0.7718673348426819, 0.7574304938316345, 0.7678728699684143, 0.7545894980430603, 0.7568597793579102, 0.7390033602714539, 0.775801420211792, 0.7493074536323547, 0.7654617428779602, 0.7383567094802856, 0.7642881870269775, 0.2220078706741333, 0.2209969460964203, 0.22179681062698364, 0.22624512016773224, 0.7509176135063171, 0.770786464214325]"
2927,[2927],[0.4302174150943756],[],[]
2928,"[193, 547, 692, 792, 1331, 1362, 1428, 1441, 1452, 1523, 1655, 1956, 1960, 1971, 1972, 2002, 2003, 2004, 2079, 2122, 2286, 2300, 2521, 2560, 2730, 2736, 2737, 2742, 2793, 2924, 2928, 2970, 3020, 3062, 3118, 3164, 3236, 3487, 3509, 3762]","[0.7576291561126709, 0.27926814556121826, 0.7569087743759155, 0.25768357515335083, 0.24518908560276031, 0.25334468483924866, 0.724862813949585, 0.25970882177352905, 0.6631738543510437, 0.28454986214637756, 0.272457480430603, 0.2818787097930908, 0.2751908600330353, 0.2719498574733734, 0.2869246006011963, 0.27926093339920044, 0.27536651492118835, 0.25994637608528137, 0.25875788927078247, 0.28002145886421204, 0.3601977527141571, 0.2623686194419861, 0.33051982522010803, 0.2810305058956146, 0.30040016770362854, 0.707633912563324, 0.2529658377170563, 0.2874336838722229, 0.2650524973869324, 0.27487844228744507, 0.7203586101531982, 0.27850019931793213, 0.2785377502441406, 0.31041547656059265, 0.28310200572013855, 0.314039021730423, 0.665015459060669, 0.28693124651908875, 0.27924084663391113, 0.2771467864513397]","[489, 490, 1279, 1524, 1688, 2568, 2660, 2869, 2920, 2952, 3149, 3347, 3998, 4009, 4030, 4044, 4114, 4140, 4150, 4327, 4434, 4827, 4918, 5412, 5471, 5729, 5742, 5743, 5745, 5754, 5814, 5962, 5968, 5969, 5970, 6041, 6088, 6127, 6191, 6284, 6381, 6580, 6603, 6839]","[0.7680558562278748, 0.7258352637290955, 0.22514371573925018, 0.7526366114616394, 0.22365950047969818, 0.22334042191505432, 0.22663044929504395, 0.7572716474533081, 0.22172455489635468, 0.7353938817977905, 0.22221115231513977, 0.2218533754348755, 0.2386220097541809, 0.2355295717716217, 0.21788261830806732, 0.2206307351589203, 0.7909332513809204, 0.22538040578365326, 0.2255418300628662, 0.22413446009159088, 0.21652719378471375, 0.761173665523529, 0.22647936642169952, 0.7602222561836243, 0.22407567501068115, 0.7787268757820129, 0.7692123651504517, 0.7308811545372009, 0.7792000770568848, 0.7694756388664246, 0.2268265336751938, 0.22321420907974243, 0.22226032614707947, 0.7533295154571533, 0.7873736619949341, 0.7914976477622986, 0.22567118704319, 0.761691153049469, 0.7757297158241272, 0.7825652360916138, 0.7606164813041687, 0.7819096446037292, 0.22796790301799774, 0.23666131496429443]"
2929,"[1289, 1364, 1450, 2013, 2235, 2929, 3919, 3920]","[0.26411187648773193, 0.27846819162368774, 0.2775045335292816, 0.28456202149391174, 0.3125438988208771, 0.26270994544029236, 0.43943533301353455, 0.39531761407852173]","[2508, 2693, 2945, 4167, 4667, 5971, 6981, 6983]","[0.7858970165252686, 0.7301499843597412, 0.782690703868866, 0.7899782657623291, 0.7898269295692444, 0.7942765355110168, 0.7566781640052795, 0.7576183676719666]"
2930,[2930],[0.45659202337265015],[],[]
2931,"[756, 839, 970, 1013, 1449, 2101, 2163, 2177, 2819, 2931, 3158, 3204, 3312]","[0.2838301360607147, 0.2916801869869232, 0.2704109251499176, 0.27447766065597534, 0.2812896966934204, 0.2882385551929474, 0.3065148890018463, 0.29973897337913513, 0.288502037525177, 0.2668472230434418, 0.659429669380188, 0.7184716463088989, 0.33304741978645325]","[1620, 1746, 1912, 2022, 2931, 4395, 4511, 4550, 5857, 5972, 5973, 6268, 6337, 6466]","[0.2137293815612793, 0.22853600978851318, 0.21226517856121063, 0.21385203301906586, 0.778897762298584, 0.2139357626438141, 0.2144766002893448, 0.7383902668952942, 0.7776395678520203, 0.25088411569595337, 0.21818605065345764, 0.7602741718292236, 0.7272751331329346, 0.7578919529914856]"
2932,"[1982, 2235, 2253, 2932, 3165, 3958]","[0.49821510910987854, 0.32751187682151794, 0.26942408084869385, 0.7196536064147949, 0.6814790964126587, 0.32382166385650635]","[4064, 4065, 4682, 4739, 5974, 5975, 5976, 6287, 6288, 6996]","[0.7310118675231934, 0.7643868327140808, 0.21019701659679413, 0.7873362302780151, 0.7705069184303284, 0.7711147665977478, 0.7552815675735474, 0.7610633969306946, 0.7325014472007751, 0.7262248992919922]"
2933,"[1013, 1475, 1476, 1776, 1777, 1786, 1833, 1946, 1947, 2048, 2064, 2067, 2068, 2097, 2280, 2933, 3503]","[0.25095781683921814, 0.2554270625114441, 0.3034907579421997, 0.28966379165649414, 0.28822219371795654, 0.2475142627954483, 0.2463364601135254, 0.28583279252052307, 0.26838019490242004, 0.29495468735694885, 0.2755230665206909, 0.28255924582481384, 0.31023862957954407, 0.27286502718925476, 0.3002535402774811, 0.27840518951416016, 0.27752357721328735]","[2025, 2998, 3000, 3002, 3008, 3010, 3011, 3013, 3016, 3560, 3561, 3562, 3563, 3564, 3566, 3567, 3589, 3590, 3591, 3593, 3725, 3728, 3979, 3982, 4251, 4280, 4284, 4292, 4300, 4367, 4369, 4370, 4371, 4814, 5977, 5978, 5979, 5980, 6595]","[0.22453375160694122, 0.22311975061893463, 0.22681817412376404, 0.7465802431106567, 0.2255931943655014, 0.7469185590744019, 0.22555099427700043, 0.22175337374210358, 0.24914321303367615, 0.7686928510665894, 0.7909128069877625, 0.22343304753303528, 0.23134125769138336, 0.22843986749649048, 0.7623187899589539, 0.22288228571414948, 0.773786187171936, 0.22301122546195984, 0.226780503988266, 0.2430792897939682, 0.22331799566745758, 0.22738605737686157, 0.2270956039428711, 0.22541266679763794, 0.2280585914850235, 0.2218572199344635, 0.777738630771637, 0.22291892766952515, 0.7624625563621521, 0.22387851774692535, 0.7821117043495178, 0.7897475957870483, 0.2281053513288498, 0.7664269208908081, 0.7666786313056946, 0.22469517588615417, 0.22362329065799713, 0.22159837186336517, 0.217164546251297]"
2934,"[40, 193, 214, 217, 756, 792, 970, 1013, 1274, 1286, 1360, 1392, 1396, 1404, 1449, 1450, 1728, 1923, 1971, 2003, 2004, 2029, 2092, 2101, 2105, 2163, 2164, 2177, 2180, 2238, 2249, 2255, 2257, 2258, 2264, 2286, 2316, 2435, 2521, 2560, 2758, 2819, 2934, 3084, 3118, 3127, 3150, 3197, 3239, 3543, 3923]","[0.2719471752643585, 0.24215243756771088, 0.30378609895706177, 0.3026382625102997, 0.28443947434425354, 0.277494341135025, 0.23858021199703217, 0.25188854336738586, 0.23184987902641296, 0.7545285224914551, 0.2689533233642578, 0.2506192624568939, 0.28908926248550415, 0.30508100986480713, 0.7472990155220032, 0.3002972900867462, 0.30161574482917786, 0.27142372727394104, 0.2623673677444458, 0.7206029295921326, 0.3566195070743561, 0.2906213402748108, 0.25612539052963257, 0.28853359818458557, 0.6216332912445068, 0.2970822751522064, 0.29536664485931396, 0.37118929624557495, 0.2571687698364258, 0.2773984968662262, 0.26448774337768555, 0.3045339286327362, 0.26654449105262756, 0.2847508490085602, 0.30114254355430603, 0.28833210468292236, 0.23558290302753448, 0.3034735321998596, 0.3384585380554199, 0.2637275159358978, 0.28010106086730957, 0.6491291522979736, 0.7494196891784668, 0.33543944358825684, 0.29221290349960327, 0.2851279377937317, 0.28607022762298584, 0.2823231816291809, 0.29445987939834595, 0.26213860511779785, 0.2709929943084717]","[69, 523, 581, 587, 1623, 1681, 1911, 2021, 2487, 2499, 2635, 2750, 2767, 2808, 2814, 2933, 2934, 2941, 3471, 3919, 4031, 4125, 4126, 4134, 4142, 4218, 4350, 4402, 4407, 4413, 4510, 4513, 4520, 4544, 4548, 4573, 4689, 4727, 4742, 4752, 4758, 4774, 4833, 4968, 5246, 5410, 5414, 5470, 5773, 5852, 5854, 5981, 5982, 5983, 5984, 6155, 6156, 6190, 6208, 6243, 6326, 6393, 6636, 6987]","[0.22443465888500214, 0.23309417068958282, 0.2327660471200943, 0.23650683462619781, 0.2331446260213852, 0.23013846576213837, 0.22913908958435059, 0.2287471890449524, 0.233576700091362, 0.729481041431427, 0.22969722747802734, 0.23575887084007263, 0.23518213629722595, 0.766660749912262, 0.2338201403617859, 0.7796764969825745, 0.7236766815185547, 0.7607757449150085, 0.762061595916748, 0.2318657487630844, 0.2256336510181427, 0.7705044746398926, 0.7266475558280945, 0.23251231014728546, 0.7548431158065796, 0.22410395741462708, 0.23487108945846558, 0.23382675647735596, 0.7164444327354431, 0.7526837587356567, 0.23547376692295074, 0.22753086686134338, 0.2273455560207367, 0.7613707780838013, 0.23463304340839386, 0.7738907933235168, 0.23032571375370026, 0.2288881242275238, 0.7763323783874512, 0.2250206619501114, 0.21759000420570374, 0.787771999835968, 0.227089986205101, 0.23354214429855347, 0.7755880951881409, 0.7683761119842529, 0.23270919919013977, 0.23092690110206604, 0.22693316638469696, 0.7661627531051636, 0.7742828130722046, 0.7631251811981201, 0.778522789478302, 0.7533831000328064, 0.23051214218139648, 0.22523826360702515, 0.7550896406173706, 0.7642951011657715, 0.7648491859436035, 0.7855309247970581, 0.2307419776916504, 0.766223669052124, 0.23552104830741882, 0.22774559259414673]"
2935,"[36, 547, 1083, 1175, 1368, 1488, 1489, 1971, 2025, 2029, 2157, 2213, 2407, 2586, 2732, 2808, 2901, 2935, 3162, 3211, 3218]","[0.2794478237628937, 0.30908727645874023, 0.2942931652069092, 0.27569302916526794, 0.28865087032318115, 0.3080610930919647, 0.2779792547225952, 0.2846357524394989, 0.256901353597641, 0.28216487169265747, 0.25361037254333496, 0.29603391885757446, 0.26506316661834717, 0.27213430404663086, 0.3082442879676819, 0.3900221586227417, 0.2884064018726349, 0.3111146092414856, 0.263223260641098, 0.7198850512504578, 0.7431043982505798]","[65, 1272, 2212, 2329, 2708, 3054, 3058, 3060, 4032, 4033, 4204, 4212, 4496, 4616, 5153, 5507, 5736, 5737, 5838, 5936, 5985, 5986, 5987, 5988, 5989, 6278, 6347, 6348, 6354, 6356]","[0.22806698083877563, 0.7842075824737549, 0.2458515465259552, 0.22910690307617188, 0.21789486706256866, 0.7781549096107483, 0.7339123487472534, 0.7691323161125183, 0.21982048451900482, 0.7875552773475647, 0.2175995111465454, 0.21869635581970215, 0.7858027219772339, 0.7717662453651428, 0.7846556305885315, 0.2191060185432434, 0.7279198169708252, 0.7796657681465149, 0.7556148767471313, 0.2497878074645996, 0.21821483969688416, 0.22243116796016693, 0.2225288599729538, 0.22339589893817902, 0.22341910004615784, 0.6730563640594482, 0.7787829637527466, 0.7347508668899536, 0.7691283822059631, 0.7299758791923523]"
2936,[2936],[0.38828960061073303],[],[]
2937,"[2937, 2938]","[0.30320197343826294, 0.6896284818649292]","[5990, 5991]","[0.7902186512947083, 0.7374768853187561]"
2938,"[2937, 2938]","[0.28211307525634766, 0.6988598704338074]","[5990, 5991]","[0.7537158131599426, 0.7693844437599182]"
2939,"[110, 155, 235, 705, 768, 855, 1302, 1363, 1377, 1392, 1396, 1413, 1441, 1456, 1479, 1620, 1741, 1771, 1832, 2031, 2048, 2067, 2101, 2249, 2300, 2313, 2316, 2388, 2410, 2421, 2449, 2686, 2698, 2706, 2710, 2800, 2844, 2939, 2949, 3140, 3161, 3163, 3591, 4056]","[0.26187971234321594, 0.26756757497787476, 0.2748534679412842, 0.7100862860679626, 0.25749582052230835, 0.250573992729187, 0.2490851730108261, 0.23569360375404358, 0.2615513503551483, 0.2776465117931366, 0.3188208043575287, 0.2700553834438324, 0.29567572474479675, 0.22332394123077393, 0.2918015122413635, 0.5083972215652466, 0.2690733075141907, 0.29297423362731934, 0.28708603978157043, 0.30140966176986694, 0.25866732001304626, 0.26858943700790405, 0.2701452672481537, 0.2842484712600708, 0.29886797070503235, 0.27140679955482483, 0.2820761501789093, 0.25217172503471375, 0.25298550724983215, 0.38823944330215454, 0.27655407786369324, 0.28409525752067566, 0.25105029344558716, 0.24315916001796722, 0.270160973072052, 0.2833639681339264, 0.5441484451293945, 0.7564362287521362, 0.7681177258491516, 0.2515861392021179, 0.26030677556991577, 0.27809983491897583, 0.2864857017993927, 0.27331945300102234]","[254, 255, 259, 389, 623, 624, 1545, 1547, 1549, 1651, 1766, 1767, 1768, 1769, 2531, 2685, 2729, 2730, 2731, 2749, 2763, 2765, 2838, 2915, 2959, 3034, 3315, 3316, 3509, 3549, 3719, 4223, 4257, 4258, 4299, 4409, 4733, 4890, 4891, 4957, 4958, 4967, 5115, 5159, 5162, 5163, 5208, 5210, 5290, 5666, 5685, 5686, 5693, 5702, 5827, 5828, 5877, 5878, 5992, 5993, 5994, 5995, 5996, 5997, 6010, 6011, 6237, 6238, 6277, 6282, 6681, 7055]","[0.2395182102918625, 0.23562854528427124, 0.23514437675476074, 0.24542997777462006, 0.23440459370613098, 0.23684364557266235, 0.7699884176254272, 0.7692816853523254, 0.7403315901756287, 0.23949633538722992, 0.23301897943019867, 0.7412542104721069, 0.2355993390083313, 0.23671281337738037, 0.2288878858089447, 0.23642843961715698, 0.22880205512046814, 0.7750585675239563, 0.23553936183452606, 0.23154319822788239, 0.7784641981124878, 0.7174769043922424, 0.7725713849067688, 0.7743857502937317, 0.224870964884758, 0.23421521484851837, 0.2361062616109848, 0.759036660194397, 0.2390359789133072, 0.2333056479692459, 0.23278482258319855, 0.7611193656921387, 0.23265129327774048, 0.23674562573432922, 0.23591598868370056, 0.23823054134845734, 0.2300977110862732, 0.2362053394317627, 0.23907284438610077, 0.23828816413879395, 0.23083971440792084, 0.23082637786865234, 0.22591568529605865, 0.2343946099281311, 0.23421664535999298, 0.7338192462921143, 0.23419632017612457, 0.7310369610786438, 0.23545148968696594, 0.23557937145233154, 0.2371012419462204, 0.23460039496421814, 0.22581207752227783, 0.24377557635307312, 0.23179535567760468, 0.23270606994628906, 0.7703820466995239, 0.7851109504699707, 0.7541799545288086, 0.23912963271141052, 0.22989434003829956, 0.2360135316848755, 0.2416791319847107, 0.23312734067440033, 0.7577658295631409, 0.7341232895851135, 0.23966805636882782, 0.23366278409957886, 0.2379985898733139, 0.23147976398468018, 0.2403031438589096, 0.22141985595226288]"
2940,"[84, 239, 977, 1146, 1302, 1396, 1428, 2021, 2148, 2235, 2242, 2367, 2406, 2418, 2940, 3014, 3123, 3906]","[0.3091716766357422, 0.6102232933044434, 0.28088051080703735, 0.2454693615436554, 0.2658632695674896, 0.2676411271095276, 0.27513575553894043, 0.2729082405567169, 0.2537943422794342, 0.267130583524704, 0.7561478018760681, 0.26614850759506226, 0.725523054599762, 0.2607581913471222, 0.7438926100730896, 0.29313358664512634, 0.3040178120136261, 0.29373711347579956]","[195, 637, 1954, 2296, 2523, 2770, 2860, 4191, 4482, 4665, 4706, 4707, 5087, 5146, 5147, 5200, 5998, 5999, 6000, 6083, 6201, 6973]","[0.7937276363372803, 0.7430792450904846, 0.2161262333393097, 0.7906913757324219, 0.7308928966522217, 0.785099446773529, 0.7880429029464722, 0.21692655980587006, 0.7881076335906982, 0.21666038036346436, 0.77668297290802, 0.7363041043281555, 0.7649403214454651, 0.7657386064529419, 0.7355654835700989, 0.214146226644516, 0.7653775811195374, 0.7592725157737732, 0.7852382063865662, 0.22127671539783478, 0.7651211023330688, 0.7701115608215332]"
2941,[2941],[0.6426152586936951],[],[]
2942,[2942],[0.356086403131485],[],[]
2943,"[40, 48, 101, 193, 970, 1341, 1398, 1399, 1409, 1428, 1523, 1834, 1956, 2002, 2233, 2235, 2240, 2245, 2258, 2263, 2300, 2526, 2572, 2730, 2746, 2924, 2943, 3049, 3159, 3237, 4018]","[0.2558995485305786, 0.2759242355823517, 0.28544560074806213, 0.26544079184532166, 0.2501441240310669, 0.29447340965270996, 0.27337417006492615, 0.7444044947624207, 0.758216142654419, 0.2831951975822449, 0.25735342502593994, 0.2875373065471649, 0.29220712184906006, 0.2718202769756317, 0.2536523640155792, 0.28344255685806274, 0.28910842537879944, 0.25152722001075745, 0.27549612522125244, 0.29966214299201965, 0.2724938690662384, 0.24178452789783478, 0.3004200756549835, 0.2578229308128357, 0.30214443802833557, 0.2896152436733246, 0.741061806678772, 0.31834205985069275, 0.32442736625671387, 0.3137839138507843, 0.2652115225791931]","[67, 100, 244, 513, 1916, 2592, 2779, 2782, 2832, 2873, 3143, 3734, 3997, 4116, 4656, 4660, 4701, 4716, 4760, 4767, 4922, 5423, 5485, 5730, 5761, 5960, 6001, 6002, 6109, 6272, 6388, 7044]","[0.21363137662410736, 0.7773028016090393, 0.7909833192825317, 0.22116369009017944, 0.22200743854045868, 0.7852768301963806, 0.22087693214416504, 0.7319148182868958, 0.7564260363578796, 0.2222045212984085, 0.7248384952545166, 0.22412598133087158, 0.7713422775268555, 0.22378046810626984, 0.21881592273712158, 0.2206800878047943, 0.23768572509288788, 0.22034791111946106, 0.22411279380321503, 0.7624407410621643, 0.22023314237594604, 0.22212232649326324, 0.7874965667724609, 0.2340446561574936, 0.7726106643676758, 0.7682889103889465, 0.7501704096794128, 0.7876596450805664, 0.23288021981716156, 0.7883962392807007, 0.22290009260177612, 0.21720238029956818]"
